877	568	1
877	694	1
877	693	1
877	733	1
870	590	1
870	862	1
870	828	1
870	663	1
887	810	1
887	694	1
887	632	1
887	635	1
887	665	1
887	877	1
887	693	1
881	537	1
881	718	1
881	582	1
881	600	1
892	525	1
892	810	1
892	842	1
894	525	1
894	741	1
894	612	1
894	632	1
894	665	1
897	732	1
898	877	1
899	755	1
899	844	1
901	856	1
903	814	1
903	582	1
903	600	1
909	852	1
907	803	1
907	805	1
907	718	1
907	870	1
907	828	1
907	582	1
907	590	1
907	663	1
912	564	1
912	694	1
912	729	1
912	877	1
912	887	1
912	693	1
910	537	1
910	814	1
910	903	1
910	582	1
910	600	1
911	581	1
918	542	1
918	788	1
918	694	1
918	877	1
918	693	1
918	912	1
919	897	1
914	662	1
914	778	1
914	591	1
914	702	1
914	717	1
914	807	1
924	522	1
924	551	1
925	569	1
925	755	1
925	844	1
925	899	1
930	622	1
927	883	1
934	599	1
933	796	1
940	622	1
940	930	1
942	577	1
942	824	1
931	925	1
942	918	1
942	512	1
931	755	1
931	844	1
931	899	1
943	894	1
944	810	1
944	842	1
944	741	1
944	877	1
944	930	1
944	940	1
944	632	1
944	643	1
944	665	1
944	688	1
944	704	1
955	737	1
947	522	1
947	534	1
947	535	1
947	602	1
947	598	1
947	614	1
947	637	1
947	654	1
947	672	1
947	703	1
947	784	1
947	817	1
961	568	1
963	946	1
960	717	1
960	854	1
968	578	1
971	527	1
971	566	1
971	613	1
971	778	1
971	597	1
971	641	1
971	702	1
971	717	1
971	758	1
971	807	1
971	808	1
971	840	1
971	844	1
974	936	1
977	901	1
977	856	1
975	853	1
975	641	1
975	756	1
975	758	1
975	807	1
975	840	1
981	532	1
970	767	1
970	567	1
982	658	1
982	697	1
978	597	1
978	807	1
978	840	1
978	971	1
989	538	1
989	719	1
996	808	1
998	682	1
998	847	1
993	530	1
993	881	1
993	582	1
999	535	1
999	644	1
999	591	1
999	780	1
1010	1008	1
1018	1015	1
1024	1007	1
1024	1008	1
1024	1010	1
1022	1018	1
1037	1004	1
1038	1014	1
1039	1007	1
1039	1024	1
1042	1007	1
1042	1024	1
1042	1039	1
1043	1007	1
1043	1024	1
1043	1027	1
1043	1042	1
1047	1008	1
1047	1010	1
1047	1024	1
1047	1039	1
1047	1042	1
1052	1018	1
1052	1022	1
1052	1024	1
1052	1039	1
1052	1048	1
1048	1008	1
1048	1010	1
1048	1024	1
1048	1042	1
1057	1008	1
1057	1047	1
1056	1008	1
1056	1047	1
1062	1044	1
1059	1008	1
1059	1010	1
1059	1047	1
1059	1048	1
1060	1018	1
1060	1024	1
1060	1048	1
1060	1052	1
1065	1022	1
1066	1007	1
1066	1018	1
1066	1022	1
1066	1024	1
1066	1039	1
1066	1042	1
1066	1048	1
1066	1052	1
1067	1002	1
1067	1065	1
1067	1007	1
1067	1008	1
1067	1010	1
1067	1022	1
1067	1024	1
1067	1029	1
1067	1039	1
1067	1042	1
1067	1047	1
1067	1048	1
1067	1052	1
1067	1066	1
1072	1018	1
1072	1022	1
1072	1024	1
1072	1042	1
1072	1048	1
1072	1052	1
1072	1066	1
1072	1067	1
1077	1018	1
1077	1025	1
1077	1030	1
1077	1039	1
1077	1052	1
1077	1066	1
1077	1072	1
1080	1011	1
1080	1004	1
1086	1039	1
1086	1042	1
1086	1067	1
1092	1080	1
1092	1004	1
1096	1008	1
1096	1047	1
1095	1070	1
1096	1057	1
1096	1059	1
1100	1037	1
1099	1008	1
1099	1042	1
1099	1047	1
1102	1007	1
1102	1024	1
1102	1039	1
1102	1067	1
1107	1096	1
1107	1008	1
1107	1024	1
1107	1042	1
1107	1047	1
1107	1057	1
1107	1067	1
1109	1011	1
1109	1080	1
1109	1004	1
1109	1008	1
1109	1059	1
1108	1107	1
1108	1002	1
1108	1017	1
1108	1065	1
1108	1022	1
1108	1024	1
1108	1039	1
1108	1042	1
1108	1047	1
1108	1048	1
1108	1052	1
1108	1066	1
1108	1067	1
1108	1072	1
1108	1086	1
1113	1065	1
1116	1108	1
1116	1017	1
1116	1065	1
1116	1007	1
1116	1018	1
1116	1022	1
1116	1024	1
1116	1039	1
1116	1052	1
1116	1066	1
1116	1067	1
1116	1072	1
1120	1107	1
1120	1118	1
1120	1008	1
1120	1024	1
1120	1066	1
1118	1107	1
1118	1108	1
1118	1116	1
1118	1102	1
1118	1024	1
1118	1066	1
1118	1067	1
1118	1072	1
1121	1096	1
1121	1118	1
1121	1066	1
1122	1108	1
1122	1120	1
1122	1002	1
1122	1008	1
1122	1010	1
1122	1024	1
1122	1042	1
1122	1047	1
1122	1048	1
1122	1067	1
1123	1108	1
1123	1116	1
1123	1118	1
1123	1077	1
1123	1101	1
1123	1102	1
1123	1004	1
1123	1007	1
1123	1018	1
1123	1039	1
1123	1042	1
1123	1047	1
1123	1052	1
1123	1066	1
1123	1067	1
1123	1072	1
1123	1086	1
1130	1112	1
1130	1024	1
1132	1072	1
1133	1056	1
1135	1065	1
1135	1024	1
1135	1067	1
1136	1100	1
1136	1123	1
1140	1109	1
1140	1008	1
1142	1057	1
1144	1116	1
1144	1077	1
1144	1018	1
1144	1022	1
1144	1024	1
1144	1039	1
1144	1048	1
1144	1052	1
1144	1060	1
1144	1066	1
1144	1067	1
1144	1072	1
1145	1096	1
1145	1107	1
1145	1108	1
1145	1120	1
1145	1122	1
1145	1008	1
1145	1010	1
1145	1024	1
1145	1042	1
1145	1047	1
1145	1057	1
1145	1059	1
1145	1067	1
1146	1108	1
1146	1116	1
1146	1122	1
1146	1002	1
1146	1145	1
1146	1024	1
1146	1039	1
1146	1042	1
1146	1047	1
1146	1048	1
1146	1066	1
1146	1067	1
1146	1072	1
1150	1096	1
1150	1140	1
1150	1121	1
1150	1008	1
1150	1145	1
1150	1047	1
1150	1057	1
1150	1059	1
1149	1072	1
1156	1077	1
1155	1108	1
1155	1136	1
1155	1146	1
1155	1077	1
1155	1123	1
1155	1007	1
1155	1018	1
1155	1024	1
1155	1039	1
1155	1042	1
1155	1048	1
1155	1052	1
1155	1059	1
1155	1066	1
1155	1067	1
1155	1072	1
1155	1086	1
1154	1109	1
1154	1123	1
1154	1010	1
1154	1039	1
1154	1047	1
1154	1066	1
1160	1116	1
1160	1077	1
1160	1018	1
1160	1022	1
1160	1052	1
1160	1072	1
1163	1096	1
1163	1150	1
1163	1004	1
1163	1008	1
1163	1145	1
1163	1010	1
1163	1047	1
1163	1057	1
1163	1059	1
1165	1116	1
1165	1144	1
1165	1160	1
1165	1077	1
1165	1102	1
1165	1123	1
1165	1007	1
1165	1018	1
1165	1022	1
1165	1024	1
1165	1039	1
1165	1052	1
1165	1066	1
1165	1067	1
1165	1072	1
1166	1116	1
1166	1144	1
1166	1160	1
1166	1077	1
1166	1165	1
1166	1018	1
1166	1022	1
1166	1048	1
1166	1052	1
1166	1060	1
1166	1066	1
1166	1072	1
1167	1096	1
1167	1150	1
1167	1155	1
1167	1163	1
1167	1099	1
1167	1004	1
1167	1008	1
1167	1145	1
1167	1057	1
1167	1059	1
1169	1047	1
1169	1057	1
1173	1087	1
1168	1107	1
1168	1108	1
1168	1116	1
1168	1118	1
1168	1122	1
1168	1135	1
1168	1144	1
1168	1146	1
1168	1155	1
1168	1160	1
1168	1166	1
1168	1065	1
1168	1077	1
1168	1102	1
1168	1123	1
1168	1007	1
1168	1145	1
1168	1165	1
1168	1018	1
1168	1022	1
1168	1024	1
1168	1039	1
1168	1042	1
1168	1048	1
1168	1052	1
1168	1066	1
1168	1067	1
1168	1072	1
1168	1086	1
1176	1020	1
1178	1118	1
1178	1098	1
1178	1121	1
1178	1072	1
1178	1052	1
1178	1066	1
1178	1024	1
1185	1042	1
1182	1116	1
1182	1166	1
1182	1168	1
1182	1022	1
1182	1072	1
1181	1108	1
1181	1116	1
1181	1118	1
1181	1155	1
1181	1168	1
1181	1102	1
1181	1123	1
1181	1007	1
1181	1039	1
1181	1042	1
1181	1067	1
1181	1086	1
1186	1096	1
1186	1107	1
1186	1150	1
1186	1163	1
1186	1167	1
1186	1121	1
1186	1145	1
1186	1008	1
1186	1047	1
1186	1057	1
1187	1160	1
1187	1166	1
1187	1052	1
1189	1116	1
1189	1168	1
1189	1165	1
1194	1109	1
1194	1120	1
1194	1122	1
1194	1142	1
1194	1154	1
1194	1168	1
1194	1123	1
1194	1008	1
1194	1169	1
1194	1024	1
1194	1032	1
1194	1047	1
1194	1067	1
1193	1116	1
1193	1146	1
1193	1166	1
1193	1168	1
1193	1182	1
1193	1165	1
1193	1022	1
1193	1024	1
1196	1085	1
1197	1120	1
1197	1136	1
1197	1059	1
1205	1108	1
1205	1116	1
1205	1144	1
1205	1155	1
1205	1166	1
1205	1168	1
1205	1077	1
1205	1018	1
1205	1024	1
1205	1042	1
1205	1048	1
1205	1052	1
1205	1060	1
1205	1066	1
1205	1072	1
1206	1035	1
1214	1065	1
1214	1039	1
1214	1116	1
1214	1168	1
1211	1130	1
1211	1144	1
1211	1160	1
1211	1166	1
1211	1112	1
1211	1024	1
1220	1104	1
1218	1002	1
1218	1065	1
1218	1067	1
1218	1108	1
1218	1135	1
1218	1168	1
1218	1189	1
1217	1108	1
1217	1116	1
1217	1118	1
1217	1120	1
1217	1124	1
1217	1130	1
1217	1160	1
1217	1168	1
1217	1181	1
1217	1194	1
1217	1014	1
1217	1102	1
1217	1123	1
1217	1169	1
1217	1024	1
1217	1039	1
1217	1066	1
1217	1067	1
1217	1072	1
1219	1122	1
1219	1155	1
1219	1163	1
1219	1181	1
1219	1099	1
1219	1004	1
1219	1008	1
1219	1145	1
1219	1010	1
1219	1024	1
1219	1039	1
1219	1042	1
1219	1047	1
1219	1056	1
1221	1118	1
1221	1120	1
1221	1144	1
1221	1178	1
1221	1098	1
1221	1066	1
1224	1096	1
1224	1108	1
1224	1120	1
1224	1122	1
1224	1150	1
1224	1163	1
1224	1008	1
1224	1145	1
1224	1169	1
1224	1217	1
1224	1042	1
1224	1047	1
1224	1057	1
1224	1067	1
1227	1065	1
1227	1024	1
1227	1039	1
1227	1067	1
1227	1108	1
1227	1116	1
1227	1146	1
1227	1168	1
1227	1214	1
1232	1205	1
1233	1077	1
1233	1145	1
1233	1010	1
1233	1018	1
1233	1024	1
1233	1035	1
1233	1042	1
1233	1048	1
1233	1052	1
1233	1059	1
1233	1060	1
1233	1066	1
1233	1067	1
1233	1072	1
1233	1108	1
1233	1116	1
1233	1144	1
1233	1146	1
1233	1155	1
1233	1166	1
1233	1168	1
1233	1178	1
1233	1197	1
1233	1205	1
1234	1077	1
1234	1098	1
1234	1112	1
1234	1123	1
1234	1018	1
1234	1217	1
1234	1039	1
1234	1052	1
1234	1059	1
1234	1066	1
1234	1067	1
1234	1072	1
1234	1108	1
1234	1116	1
1234	1144	1
1234	1155	1
1234	1166	1
1234	1168	1
1234	1154	1
1234	1178	1
1234	1233	1
1242	1199	1
1239	1077	1
1239	1123	1
1239	1007	1
1239	1018	1
1239	1030	1
1239	1211	1
1239	1039	1
1239	1052	1
1239	1066	1
1239	1072	1
1239	1144	1
1239	1155	1
1245	1220	1
1245	1241	1
1239	1166	1
1245	1104	1
1239	1168	1
1239	1221	1
1239	1233	1
1239	1234	1
1243	1167	1
1243	1059	1
1244	1112	1
1244	1123	1
1244	1145	1
1244	1010	1
1244	1032	1
1244	1217	1
1244	1052	1
1244	1066	1
1244	1067	1
1244	1109	1
1244	1120	1
1244	1122	1
1244	1140	1
1244	1142	1
1244	1144	1
1244	1154	1
1244	1166	1
1244	1168	1
1244	1178	1
1244	1194	1
1244	1197	1
1244	1222	1
1244	1221	1
1244	1233	1
1244	1234	1
1246	1008	1
1246	1024	1
1246	1217	1
1246	1067	1
1246	1120	1
1246	1130	1
1246	1194	1
1246	1224	1
1250	1077	1
1250	1018	1
1250	1052	1
1250	1064	1
1250	1233	1
1249	1004	1
1249	1167	1
1251	1008	1
1251	1246	1
1251	1057	1
1251	1107	1
1251	1109	1
1251	1120	1
1251	1194	1
1254	1077	1
1254	1098	1
1254	1112	1
1254	1123	1
1254	1018	1
1254	1024	1
1254	1211	1
1254	1217	1
1254	1039	1
1254	1239	1
1254	1048	1
1254	1052	1
1254	1059	1
1254	1066	1
1254	1067	1
1254	1072	1
1254	1108	1
1254	1109	1
1254	1116	1
1254	1120	1
1254	1140	1
1254	1144	1
1254	1155	1
1254	1154	1
1254	1166	1
1254	1168	1
1254	1178	1
1254	1197	1
1254	1205	1
1254	1221	1
1254	1233	1
1254	1234	1
1254	1243	1
1254	1244	1
1255	1065	1
1255	1077	1
1255	1102	1
1255	1123	1
1255	1007	1
1255	1165	1
1255	1018	1
1255	1022	1
1255	1024	1
1255	1039	1
1255	1042	1
1255	1052	1
1255	1066	1
1255	1067	1
1255	1072	1
1255	1108	1
1255	1116	1
1255	1144	1
1255	1146	1
1255	1166	1
1255	1168	1
1255	1181	1
1255	1189	1
1255	1193	1
1255	1214	1
1259	1172	1
1257	1018	1
1257	1187	1
1257	1052	1
1257	1166	1
1257	1178	1
1257	1252	1
1256	1002	1
1256	1065	1
1256	1102	1
1256	1123	1
1256	1145	1
1256	1024	1
1256	1217	1
1256	1039	1
1256	1042	1
1256	1255	1
1256	1066	1
1256	1067	1
1256	1072	1
1256	1086	1
1256	1107	1
1256	1108	1
1256	1116	1
1256	1118	1
1256	1135	1
1256	1155	1
1256	1168	1
1256	1181	1
1256	1197	1
1256	1218	1
1256	1224	1
1256	1227	1
1256	1244	1
1258	1096	1
1258	1107	1
1258	1142	1
1258	1150	1
1258	1163	1
1258	1167	1
1258	1186	1
1258	1224	1
1258	1145	1
1258	1008	1
1258	1169	1
1258	1047	1
1258	1056	1
1258	1057	1
1258	1059	1
1258	1067	1
1263	1166	1
1264	1024	1
1264	1043	1
1264	1067	1
1264	1108	1
1264	1122	1
1264	1146	1
1264	1182	1
1265	1150	1
1265	1163	1
1265	1020	1
1265	1057	1
1266	1136	1
1266	1197	1
1268	1187	1
1268	1217	1
1268	1078	1
1268	1118	1
1268	1160	1
1268	1198	1
1269	1072	1
1269	1066	1
1269	1116	1
1269	1160	1
1269	1168	1
1270	1102	1
1270	1123	1
1270	1007	1
1270	1008	1
1270	1032	1
1270	1217	1
1270	1039	1
1270	1047	1
1270	1258	1
1270	1067	1
1270	1154	1
1270	1194	1
1274	1199	1
1270	1234	1
1270	1244	1
1270	1256	1
1274	1242	1
1275	1226	1
1272	1077	1
1272	1004	1
1272	1123	1
1272	1039	1
1272	1042	1
1272	1239	1
1272	1052	1
1272	1066	1
1272	1092	1
1272	1120	1
1272	1136	1
1272	1144	1
1272	1155	1
1272	1181	1
1272	1197	1
1272	1234	1
1272	1244	1
1272	1249	1
1272	1254	1
1278	1199	1
1278	1242	1
1281	1253	1
1277	1272	1
1277	1078	1
1283	1077	1
1283	1123	1
1283	1007	1
1283	1165	1
1283	1018	1
1283	1022	1
1283	1187	1
1283	1211	1
1283	1217	1
1283	1239	1
1283	1255	1
1283	1052	1
1283	1066	1
1283	1067	1
1283	1072	1
1283	1116	1
1283	1144	1
1283	1160	1
1283	1166	1
1283	1168	1
1283	1182	1
1283	1193	1
1283	1194	1
1283	1233	1
1283	1234	1
1283	1244	1
1283	1268	1
1283	1269	1
1283	1270	1
1283	1280	1
1284	1002	1
1284	1065	1
1284	1102	1
1284	1123	1
1284	1007	1
1284	1145	1
1284	1008	1
1284	1165	1
1284	1018	1
1284	1022	1
1284	1024	1
1284	1211	1
1284	1217	1
1284	1039	1
1284	1042	1
1284	1047	1
1284	1048	1
1284	1255	1
1284	1052	1
1284	1066	1
1284	1067	1
1284	1072	1
1284	1086	1
1284	1108	1
1284	1116	1
1284	1118	1
1284	1122	1
1284	1135	1
1284	1144	1
1284	1146	1
1284	1155	1
1284	1160	1
1284	1166	1
1284	1168	1
1284	1182	1
1284	1194	1
1284	1181	1
1284	1218	1
1284	1227	1
1284	1233	1
1284	1234	1
1284	1244	1
1284	1254	1
1284	1256	1
1284	1269	1
1284	1270	1
1284	1280	1
1284	1283	1
1280	1065	1
1280	1102	1
1280	1123	1
1280	1165	1
1280	1022	1
1280	1024	1
1280	1217	1
1280	1039	1
1280	1255	1
1280	1052	1
1280	1066	1
1280	1067	1
1280	1072	1
1280	1108	1
1280	1116	1
1280	1118	1
1280	1160	1
1280	1168	1
1280	1181	1
1280	1182	1
1280	1234	1
1280	1256	1
1285	1011	1
1285	1098	1
1285	1112	1
1285	1010	1
1285	1032	1
1285	1239	1
1285	1246	1
1285	1048	1
1285	1052	1
1285	1272	1
1285	1059	1
1285	1284	1
1285	1066	1
1285	1067	1
1285	1109	1
1285	1120	1
1285	1122	1
1285	1140	1
1285	1144	1
1285	1154	1
1285	1166	1
1285	1178	1
1285	1194	1
1285	1197	1
1285	1221	1
1285	1233	1
1285	1234	1
1285	1244	1
1285	1254	1
1285	1270	1
1285	1283	1
1289	1011	1
1289	1080	1
1289	1112	1
1289	1272	1
1289	1059	1
1289	1285	1
1289	1067	1
1289	1092	1
1289	1144	1
1289	1234	1
1289	1244	1
1289	1254	1
1291	1018	1
1291	1187	1
1291	1035	1
1291	1052	1
1291	1160	1
1291	1166	1
1291	1178	1
1291	1206	1
1291	1210	1
1291	1252	1
1291	1257	1
1292	1096	1
1292	1150	1
1292	1224	1
1292	1008	1
1292	1047	1
1292	1258	1
1292	1057	1
1292	1092	1
1295	1030	1
1295	1250	1
1295	1052	1
1295	1233	1
1297	1077	1
1297	1015	1
1297	1165	1
1297	1018	1
1297	1022	1
1297	1239	1
1297	1255	1
1297	1052	1
1297	1060	1
1297	1284	1
1297	1066	1
1297	1072	1
1297	1116	1
1297	1144	1
1297	1160	1
1297	1166	1
1297	1168	1
1297	1193	1
1297	1233	1
1297	1234	1
1297	1254	1
1297	1283	1
1297	1291	1
1298	1099	1
1298	1123	1
1298	1145	1
1298	1008	1
1298	1010	1
1298	1024	1
1298	1219	1
1298	1042	1
1298	1246	1
1298	1047	1
1298	1048	1
1298	1258	1
1298	1056	1
1298	1057	1
1298	1059	1
1298	1284	1
1298	1285	1
1298	1066	1
1298	1067	1
1298	1096	1
1298	1107	1
1298	1108	1
1298	1109	1
1298	1120	1
1298	1122	1
1298	1146	1
1298	1150	1
1298	1154	1
1298	1163	1
1298	1167	1
1298	1186	1
1298	1194	1
1298	1224	1
1298	1244	1
1298	1251	1
1298	1270	1
1302	1242	1
1302	1136	1
1302	1197	1
1302	1256	1
1302	1266	1
1304	1172	1
1304	1259	1
1300	1096	1
1300	1167	1
1300	1008	1
1300	1258	1
1300	1057	1
1300	1092	1
1303	1077	1
1303	1098	1
1303	1112	1
1303	1123	1
1303	1010	1
1303	1018	1
1303	1024	1
1303	1217	1
1303	1035	1
1303	1239	1
1303	1042	1
1303	1048	1
1303	1052	1
1303	1272	1
1303	1059	1
1303	1060	1
1303	1284	1
1303	1285	1
1303	1066	1
1303	1067	1
1303	1072	1
1303	1108	1
1303	1116	1
1303	1120	1
1303	1132	1
1303	1144	1
1303	1146	1
1303	1155	1
1303	1166	1
1303	1168	1
1303	1178	1
1303	1197	1
1303	1205	1
1303	1221	1
1303	1224	1
1303	1233	1
1303	1234	1
1303	1244	1
1303	1254	1
1303	1289	1
1303	1298	1
1307	1112	1
1307	1010	1
1307	1018	1
1307	1024	1
1307	1217	1
1307	1042	1
1307	1246	1
1307	1048	1
1307	1052	1
1307	1059	1
1307	1284	1
1307	1285	1
1307	1066	1
1307	1067	1
1307	1072	1
1307	1108	1
1307	1120	1
1307	1144	1
1307	1155	1
1307	1168	1
1307	1205	1
1307	1221	1
1307	1233	1
1307	1234	1
1307	1244	1
1307	1254	1
1307	1289	1
1307	1303	1
1312	1286	1
1309	1077	1
1309	1094	1
1309	1015	1
1309	1018	1
1309	1250	1
1309	1052	1
1309	1064	1
1309	1297	1
1309	1166	1
1309	1189	1
1309	1218	1
1309	1233	1
1309	1295	1
1313	1309	1
1313	1077	1
1313	1165	1
1313	1018	1
1313	1255	1
1313	1052	1
1313	1060	1
1313	1066	1
1313	1297	1
1313	1072	1
1313	1144	1
1313	1166	1
1313	1168	1
1313	1205	1
1313	1233	1
1313	1234	1
1313	1269	1
1313	1303	1
1310	1096	1
1310	1107	1
1310	1150	1
1310	1224	1
1310	1292	1
1310	1298	1
1310	1008	1
1310	1145	1
1310	1047	1
1310	1258	1
1310	1057	1
1314	1242	1
1314	1052	1
1314	1254	1
1314	1278	1
1314	1295	1
1317	1074	1
1318	1008	1
1318	1145	1
1318	1010	1
1318	1024	1
1318	1219	1
1318	1242	1
1318	1246	1
1318	1047	1
1318	1048	1
1318	1258	1
1318	1057	1
1318	1059	1
1318	1285	1
1318	1307	1
1318	1096	1
1318	1107	1
1318	1108	1
1318	1120	1
1318	1122	1
1318	1150	1
1318	1155	1
1318	1163	1
1318	1167	1
1318	1178	1
1318	1186	1
1318	1197	1
1318	1205	1
1318	1224	1
1318	1233	1
1318	1234	1
1318	1243	1
1318	1244	1
1318	1254	1
1318	1289	1
1318	1298	1
1318	1303	1
1320	1150	1
1322	1008	1
1322	1246	1
1322	1258	1
1322	1059	1
1322	1318	1
1322	1150	1
1322	1163	1
1322	1186	1
1322	1224	1
1322	1298	1
1328	1309	1
1328	1250	1
1328	1064	1
1328	1189	1
1328	1218	1
1323	1002	1
1323	1102	1
1323	1112	1
1323	1123	1
1323	1007	1
1323	1008	1
1323	1145	1
1323	1010	1
1323	1165	1
1323	1018	1
1323	1022	1
1323	1024	1
1323	1217	1
1323	1219	1
1323	1039	1
1323	1042	1
1323	1246	1
1323	1047	1
1323	1048	1
1323	1255	1
1323	1052	1
1323	1258	1
1323	1057	1
1323	1272	1
1323	1059	1
1323	1284	1
1323	1285	1
1323	1066	1
1323	1067	1
1323	1072	1
1323	1307	1
1323	1318	1
1323	1107	1
1323	1108	1
1323	1116	1
1323	1118	1
1323	1120	1
1323	1122	1
1323	1146	1
1323	1150	1
1323	1155	1
1323	1163	1
1323	1168	1
1323	1178	1
1323	1181	1
1323	1186	1
1323	1194	1
1323	1197	1
1323	1205	1
1323	1224	1
1323	1233	1
1323	1234	1
1323	1244	1
1323	1251	1
1323	1254	1
1323	1256	1
1323	1264	1
1323	1269	1
1323	1270	1
1323	1280	1
1323	1283	1
1323	1298	1
1323	1303	1
1323	1313	1
1327	1142	1
1327	1194	1
1325	1123	1
1329	1258	1
1329	1265	1
1329	1057	1
1329	1318	1
1329	1096	1
1329	1109	1
1329	1140	1
1329	1150	1
1329	1163	1
1329	1298	1
1329	1310	1
1335	1180	1
1332	1057	1
1332	1061	1
1333	1123	1
1333	1145	1
1333	1010	1
1333	1018	1
1333	1024	1
1333	1047	1
1333	1048	1
1333	1052	1
1333	1284	1
1333	1066	1
1333	1067	1
1333	1297	1
1333	1072	1
1333	1307	1
1333	1323	1
1333	1108	1
1333	1155	1
1333	1154	1
1333	1163	1
1333	1168	1
1333	1205	1
1333	1233	1
1333	1234	1
1333	1244	1
1333	1254	1
1333	1298	1
1333	1303	1
1333	1313	1
1341	1329	1
1334	1065	1
1334	1284	1
1334	1067	1
1334	1323	1
1334	1108	1
1334	1157	1
1334	1168	1
1334	1218	1
1334	1227	1
1334	1256	1
1339	1002	1
1339	1309	1
1339	1065	1
1339	1024	1
1339	1250	1
1339	1284	1
1339	1067	1
1339	1328	1
1339	1108	1
1339	1126	1
1339	1135	1
1339	1168	1
1339	1189	1
1339	1214	1
1339	1218	1
1339	1227	1
1339	1256	1
1339	1334	1
1343	1221	1
1344	1002	1
1344	1102	1
1344	1123	1
1344	1008	1
1344	1145	1
1344	1022	1
1344	1024	1
1344	1217	1
1344	1039	1
1344	1042	1
1344	1246	1
1344	1047	1
1344	1255	1
1344	1052	1
1344	1284	1
1344	1285	1
1344	1066	1
1344	1067	1
1344	1072	1
1344	1318	1
1344	1323	1
1344	1333	1
1344	1107	1
1344	1108	1
1344	1116	1
1344	1118	1
1344	1120	1
1344	1122	1
1344	1146	1
1344	1155	1
1344	1154	1
1344	1168	1
1344	1181	1
1344	1234	1
1344	1254	1
1344	1256	1
1344	1270	1
1344	1280	1
1344	1292	1
1344	1298	1
1344	1303	1
1345	1123	1
1345	1160	1
1346	1344	1
1346	1102	1
1346	1123	1
1346	1008	1
1346	1145	1
1346	1024	1
1346	1219	1
1346	1039	1
1346	1042	1
1346	1047	1
1346	1048	1
1346	1056	1
1346	1057	1
1346	1284	1
1346	1066	1
1346	1067	1
1346	1072	1
1346	1307	1
1346	1318	1
1346	1323	1
1346	1333	1
1346	1107	1
1346	1108	1
1346	1116	1
1346	1122	1
1346	1130	1
1346	1146	1
1346	1155	1
1346	1163	1
1346	1168	1
1346	1205	1
1346	1227	1
1346	1233	1
1346	1256	1
1346	1264	1
1346	1280	1
1346	1298	1
1346	1303	1
1348	1024	1
1348	1246	1
1348	1285	1
1348	1066	1
1348	1067	1
1348	1323	1
1348	1347	1
1348	1107	1
1348	1118	1
